TrackingID	DateOrderTaken	CallNum/MSSNum	BibID	Collection	PatronName	Project	Deadline	PagesToDig	TotalNumImages	StorageFolder	SentSCETI	SCETIReceived	ReturnedSCETI	SCCReturned	MetadataComplete	MetadataBy	ImagingComplete	ImagingBy	ProcessingComplete	ProcessingBy	ProofPubl	ProofPublBy	ConditionNotes	NotesInstructions	RemovedProject	NumFoldouts	QA Failure	QA Pass
11630		BMC MS31				BiblioPhilly			702	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	1
11631		BMC MS32				BiblioPhilly			162	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	1
11632		BMC MS33				BiblioPhilly			204	sceti-completed\BibiloPhilly\BrynMawr	9/13/2018	JDR													0		0	1
11633		BMC MS34				BiblioPhilly			74	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	1
11634		BMC MS50				BiblioPhilly			168	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	1
11635		BMC MS57				BiblioPhilly				sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	0
11636		Haverford Rendell Harris 1				BiblioPhilly				sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR													0		0	0
11637		Haverford Rendell Harris 42				BiblioPhilly				sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR												Haverford Do First	0		0	0
11638		Haverford Rendell Harris 43				BiblioPhilly			250	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR												Haverford Do First	0		1	0
11639		Haverford Rendell Harris 44				BiblioPhilly				sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR												Haverford Do First	0		0	0
11640		Haverford Rendell Harris 44a				BiblioPhilly			20	sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR												Haverford Do First	0		0	1
11641		Haverford Rendell Harris 44b				BiblioPhilly				sceti-completed\BiblioPhilly\BrynMawr	9/13/2018	JDR												Haverford Do First	0		0	1
8207		no1644				Patron Req			325		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644_wk1_body0001.tif	0		0	0
8208		no1644d				Patron Req			473		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644d_wk1_body0001.tif	0		0	0
8209		no1644e				Patron Req			189		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644e_wk1_body0001.tif	0		0	0
8210		no1644f				Patron Req			477		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644f_wk1_body0001.tif	0		0	0
8211		no1644g				Patron Req			315		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644g_wk1_body0001.tif	0		0	0
8212		no1644h				Patron Req			365		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644h_wk1_body0001.tif	0		0	0
8213		no1644i				Patron Req			529		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644i_wk1_body0001.tif	0		0	0
8214		no1644j				Patron Req			885		5/2/2016	MO					5/2/2016	AN	5/2/2016	AN				Medical notebook: no1644j_wk1_body0001.tif	0		0	0
8215		VA654 R47 S372 1936	6882746		Molly des Jardin	Patron Req		Everything with content. Skip blank scrapbook sheets.	1000		5/6/2016	MO												"400 ppi. Crop just inside the page._x000D_
_x000D_
Image file name convention: va654_r47_s372_1936_body0001.tif"	0		0	0
8216	5/9/2016	Maclure 692		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	488	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/27/2016	PJ	7/8/2016	KVH			there is a small tear in the TP near the gutter at the site of an old repair.		0	0	0	0
8217	5/9/2016	Maclure 693		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	All	456	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/30/2016	PJ	5/30/2016	PJ			The first two foldouts are pamphlet 10, please use caution when folding out, there is a small tear near the gutter at the bottom of the second foldout. There is a similar tear in foldout 3 which is right before pamphlet 13.		0	3	0	0
8218	5/9/2016	Maclure 694		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	310	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/31/2016	PJ	6/1/2018	PJ					0	0	0	0
8219	5/9/2016	Maclure 695		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	690	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/27/2016	PJ	7/1/2016	KVH			A few rough page edges and corners. One particularly tattered page, marked.		0	0	0	0
8220	5/9/2016	Maclure 755		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	488	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/13/2016	PJ	7/1/2016	KVH					0	0	0	0
8221	5/9/2016	Maclure 756		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	610	sceti-completed:\Maclure			6/12/2018	em	5/9/2016	TRH	5/13/2016	PJ	5/20/2016	PJ			Many foldouts. 1st foldout has small tear in upper left corner. 6th foldout has tear in lover left attachment point, 7th has tear in first vertival. Text blocks have come apart at one of the points of foldouts, coming away from the spine! Use caution.	6/2/2016 Item is photographed and processed except for foldouts mentioned in the Maclure Word document. -PJ	0	7	0	0
8222	5/10/2016	Maclure 757		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	800	sceti-completed:\Maclure			6/12/2018	em	5/10/2016	TRH	5/13/2016	PJ	8/9/2016	em				Mitch will review	0		0	0
8223	5/10/2016	Maclure 758		Maclure	Fraas, Mitch	Maclure Digitization	6/6/2016	all	700	sceti-completed:\Maclure			6/12/2018	EM	5/10/2016	TRH	5/13/2016	PJ	8/31/2016	PJ/EM				"(08.31.2016 EM) Corrected order of pages and reprocessed item 227-293. _x000D_
Mitch will review"	0		0	0
8395	7/1/2016	PR3639 .P445 V57 1784	159461	Singer-Mendenhall	Boyd, Amanda	Patron Req	7/26/2016	all	370	one_off_printed	7/5/2016	MO	7/11/2016	JAD	7/1/2016	EM	7/8/2016	CL	7/11/2016	CL				"TN 26411_x000D_
Text block was very crooked, cropped as straight as possible but the text was all over the place. CL 7/11/16"	0		0	0
8396	7/1/2016	PR3639 .P445 F3 1785 v.1-3	26514	Singer-Mendenhall	Boyd, Amanda	Patron Req	8/1/2016	all 3 volumes	613	one_off_printed	7/5/2016	MO	8/9/2016	EM	7/1/2016	EM	7/15/2016	AN	7/15/2016	AN				TN26514  3 vols.	0		0	0
8397	7/6/2016	fine arts 708.2 So12	2673050	finerare	Kuttner, Ann	Patron Req	7/14/2016	plates VII, XXX, XXXI	3	sceti-patronrequest	7/11/2016	MO	7/19/2016	EM	7/6/2016	EM	7/13/2016	CL	7/13/2016	CL					0		0	0
8398	7/18/2016	Ms. Coll. 390, Item 1964	6995474			Indic			3				9/20/2016	MJC			8/4/2016	Craig	9/14/2016	Craig				"CT(8/4/2016): 550ppi / TIF / 100%_x000D_
_x000D_
Shoot only 2 shots, acc. To catalogue and line numbering. See attached post-it for details. Ask Matt or Benji if directions unclear."	0		0	0
8399	7/18/2016	Ms. Coll. 390, Item 1964	6995474			Indic			2															"CT(8/4/2016): this appears to be a duplicate of tracking ID: 8398_x000D_
_x000D_
Shoot only 2 shots, see post-it for details (matches catalogue and line numbering). Ask Benjy or Matt if unclear. MJC 07/18/16."	0		0	0
8400	7/18/2016	Ms. Coll. 390, Item 1571	6756624			Indic			22		7/19/2016	MO	8/9/2016	LA			7/26/2016	Craig	7/26/2016	Craig				CT(7/26/2016): 550ppi / 100% / TIF.	0		0	1
8401	7/18/2016	Ms. Coll. 390, Item 1941	6980605			Indic			26		7/19/2016	MO	11/29/2016	MJC			11/28/2016	Craig	11/28/2016	Craig				CT (11/28/2016): 400ppi / 100% / TIF.	0		0	0
8402	7/18/2016	Ms. Coll. 390, Item 1939	6980594			Indic			69		7/19/2016	MO	12/13/2016	EM			11/29/2016	Craig	11/29/2016	Craig				CT (11/29/2016): 400ppi / 100% / TIF.	0		0	0
8403	7/18/2016	Ms. Coll. 390, Item 1940	6980597			Indic			30		7/19/2016	MO	11/29/2016	MJC			11/28/2016	Craig	11/28/2016	Craig				CT (11/28/2016): 400ppi / 100% / TIF.	0		0	0
8404	7/18/2016	Ms. Coll. 390, Item 1943	6980607			Indic			13		7/19/2016	MO	12/13/2016	EM			11/29/2016	Craig	11/29/2016	Craig				CT (11/29/2016): 400ppi / 100% / TIF.	0		0	0
8405	7/18/2016	Ms. Coll. 390, Item 1962	6995471			Indic			6								8/2/2016	Craig	2/20/2017	Craig				CT(8/2/2016): 550ppi / TIF / 100%	0		0	0
8406	7/18/2016	Ms. Coll. 390, Item 1963	6995472			Indic			16		7/19/2016	MO	8/9/2016	LA			7/26/2016	Craig	7/26/2016	Craig				CT(7/26/2016): 550ppi / 100% / TIF.	0		0	1
8407	7/18/2016	Ms. Coll. 390, Item 1942	6980606			Indic			38		7/19/2016	MO	12/13/2016	EM			11/29/2016	Craig	11/29/2016	Craig				CT (11/29/2016): 400ppi / 100% / TIF.	0		0	0
8408	7/18/2016	Ms. Coll. 390, Item 1961	6995468			Indic			12		7/19/2016	MO	12/13/2016	EM			11/30/2016	Craig	11/30/2016	Craig				CT (11/30/2016): 400ppi / 100% / TIF.	0		0	0
8409	7/18/2016	Ms. Coll. 390, Item 1954	6980675			Indic			613		7/19/2016	MO	3/15/2017	mjc			8/10/2016	Craig	3/13/2017	Craig				CT(8/8/2016): 550ppi / TIF / 100%	0		0	0
8410	7/18/2016	Ms. Coll. 390, Item 1977	7016206			Indic			10		7/19/2016	MO	8/9/2016	LA			7/26/2016	Craig	7/26/2016	Craig				CT(7/26/2016): 550ppi / 100% / TIF.	0		0	1
8411	7/18/2016	Ms. Coll. 390, Item 1974	7016203			Indic			12		7/19/2016	MO	8/9/2016	LA			7/26/2016	Craig	7/26/2016	Craig				CT(7/26/2016): 550ppi / 100% / TIF.	0		0	1
8412	7/18/2016	Ms. Coll. 390, Item 1901	6972500			Indic			20		7/19/2016	MO	9/27/2016	MJC			7/26/2016	Craig	7/26/2016	Craig				"SK(8/5/2016): body 19 missing from the dev site; emailed Matt, Laura & Benjy; cc Mick & Craig._x000D_
_x000D_
CT(7/26/2016): 550ppi / 100% / TIF."	0		0	1
8413	7/18/2016	Ms. Coll. 390, Item 1967	7016109			Indic			4		7/19/2016	MO	8/9/2016	LA			7/26/2016	Craig	7/26/2016	Craig				CT(7/26/2016): 550ppi / 100% / TIF.	0		0	1
8414	7/18/2016	Ms. Coll. 390, Item 1966	6995477			Indic			36		7/19/2016	MO					7/27/2016	Craig	2/20/2017	Craig				CT(7/27/2016): 550ppi / 100% / TIF.	0		0	0
8415	7/18/2016	Ms. Coll. 390, Item 1969	7016125			Indic			32		7/19/2016	MO					7/27/2016	Craig	2/20/2017	Craig				CT(7/27/2016): 550ppi / 100% / TIF.	0		0	0
8416	7/18/2016	Ms. Coll. 390, Item 1978	7016209			Indic			20		7/19/2016	MO					7/27/2016	Craig	2/17/2017	Craig				CT(7/27/2016): 550ppi / 100% / TIF.	0		0	0
6875	8/7/2015	Ms. Oversize 1		manuscripts	Shaw, Jon	Exhibits	9/1/2015	top leaf only	1	patron requests	9/1/2015	MO			8/17/2015	TRH	9/1/2015	CL	9/1/2015	CL			page is large and flimsy, move with help	"300dpi was max for this item; each page shot separately and stitched at center CL 9/1/15_x000D_
_x000D_
for online exhibit, 600 dpi (or as high as is reasonable) please"	0	0	0	0
6876	8/7/2015	Fine Map Coll. G3804.N4 1865 .D75		Fine Arts Map Coll.	Shaw, Jon	Exhibits	9/1/2015	the map	1	patron requests	9/1/2015	MO	9/18/2015	TRH	8/17/2015	TRH	9/18/2015	CL	9/18/2015	CL				for online exhibit, 600 dpi (or as high as is reasonable) please	0	0	0	0
6877	8/18/2015	Ms. Coll. 92, Box 10	6481073			Patron Req					11/10/2015	MO	11/17/2015	JAD			10/27/2015	CL	11/3/2015	KL				"added spine image, which is body0303 CL11/10/15_x000D_
_x000D_
shoot spine, body0303 - JAD 11/6/2015_x000D_
_x000D_
KL 10/29/2015:  body0164 (p.148) needs to be photographed"	0		0	1
6878	8/18/2015	Ms. Coll. 92, Box 11	6481087			Patron Req			254		8/18/2015	IB	12/8/2015	JAD			9/1/2015	CL	10/1/2015	CL				"Worth noting that the pages are sealed in plastic and maintaining focus was difficult; book did not need to be returned and page not reshot, slight sharpening resolved the issue CL 12/1/15_x000D_
_x000D_
KL 10/22/2015:  p.34 is blurry, need to be reshot (body0036) - JAD 11/13/2015"	0		0	1
6879	8/18/2015	Ms. Coll. 92, Box 12, Item 1	6481096			Patron Req			143		8/18/2015	IB	11/3/2015	JAD			9/17/2015	CL	9/21/2015	CL				"12/2/15 MO: The spine (body0143) has been added._x000D_
_x000D_
Shoot spine (body0143) - JAD 11/12/2015_x000D_
_x000D_
KL 10/28/2015:  entire session reshot and newly processed_x000D_
_x000D_
all rectos are blurry at 100%; missing body0069 (45r), body0080 (50v), body0127 (74r), body0132 (76v), body0143 (spine); recrop body0138 (79v) - JAD 10/1/2015"	0		0	1
6880	8/18/2015	Ms. Coll. 92, Box 12, Item 2	6481100			Patron Req			120		8/18/2015	IB	11/3/2015	JAD			9/23/2015	CL	10/29/2015	KL					0		0	1
6881	8/18/2015	Ms. Coll. 92, Box 12, Item 3	6481102			Patron Req			63		8/18/2015	IB	12/8/2015	JAD			9/24/2015	CL	10/29/2015	KL				"18v-19r were not misnamed, they were missing, they are still missing, please shoot them and call them body0052-body0053, the files after these will need to be renamed body0054-body0064 (note that the sceti admin record calls for 64 files and there are only 62 files in the folder) - JAD 12/8/2015_x000D_
_x000D_
MO 12/4/15: body0023 has been added._x000D_
_x000D_
KL 11/25/2015:  body0052-body0053 were misnamed and this is now corrected;  body0023 still needs to be reshot_x000D_
_x000D_
In body0023 the whole inserted sheet needs to be shot, the bottom was not unfolded when shot; missing 18v-19r (body0052-body0053) - JAD 11/12/2015"	0		0	1
6882	8/18/2015	Ms. Coll. 92, Box 13	6481104			Patron Req			264		11/10/2015	MO	11/17/2015	JAD			9/28/2015	CL	10/2/2015	CL				"KL 11/11/2015:  p.45 was found and processed_x000D_
_x000D_
Shoot p. 45 because p. 47 has been shot twice and was put in the place of p. 45 (body0051) - JAD 11/6/2015"	0		0	1
6883	8/18/2015	Ms. Coll. 92, Box 14	6481108			Patron Req			200				12/8/2015	JAD			10/1/2015	CL	11/3/2015	KL				"MO 12/4/15 -Spine (body0201) has been added._x000D_
_x000D_
Missing spine (body0201) - JAD 11/12/2015_x000D_
_x000D_
KL 10/20/2015:  body0051 (page with 'g' on it), body0091 (page with 'm' on it), and body0190 & body0192 (both blank lined pages near end) all need to be photographed"	0		0	1
6885	8/18/2015	Ms. Coll. 92, Box 15	6481111			Patron Req			393		9/29/2015	MO	12/8/2015	JAD			9/14/2015	CL	9/16/2015	CL				"missing blank pages and inside back cover (body0392-body0395) - JAD 11/12/2015_x000D_
_x000D_
added body0346 and photographed spine; body0392-0395 do not exist; no SCETIAdmin record available CL 9/29/15_x000D_
_x000D_
missing p.280 (body0346), missing body0392-body0395 (blank pages), missing body0397 (spine) - JAD 9/24/2015_x000D_
_x000D_
penciled foliation very inconsistent; no SCETIAdmin record 9/16/15 CL"	0		0	1
6884	9/1/2015	Ms. Coll. 697 box 3		manuscripts	Aitala, Michelle	Patron Req	9/1/2015	entirety of folder 53, a diary	462	patron requests	8/18/2015	IB	10/6/2015	EM	8/18/2015	TRH	10/2/2015	CL	10/5/2015	CL			some pages separated from main body	photographed entire contents of box, 4 folders CL 10/5/15	0	0	0	0
6887		Ms. Coll. 390, Item 2245	5739077	8/25/2015		Indic					8/25/2015	MO													0		0	0
6888		Ms. Coll. 390, Item 940	6259409	8/25/2015		Indic			96		8/25/2015	MO	10/20/2015	JAD			9/18/2015	Craig	10/5/2015	EM				CT(9/18/15): please process out at 550 ppi and @ 100 %.	0		0	1
6889	8/19/2015	973.7 C499 v.3		rbc	Fraas, Arthur	Exhibits	9/8/2015	marked title page	1	patron requests	8/25/2015	MO	9/1/2015	TRH	8/19/2015	TRH	8/26/2015	CL	8/26/2015	CL				for online exhibit, 600 dpi please	0	0	0	0
6890	8/19/2015	E457 .A75 1866 dummy		rbc	Farrington, Lynne	Exhibits	9/8/2015	marked opening	1	patron requests	8/25/2015	MO	9/15/2015	TRH	8/19/2015	TRH	9/16/2015	CL	9/16/2015	CL			there has been a repair in the marked opening, handle with care	for online exhibit, 600dpi please	0	0	0	0
6891	8/19/2015	973.7 P19 vol. 1 and 2		rbc	Shaw, Jon	Exhibits	9/8/2015	v1.-entire marked testimony 24pgs vol2-marked TP	25	patron requests	8/25/2015	MO			8/19/2015	TRH	9/9/2015	CL	9/9/2015	CL				for online exhibit 600 dpi please	0	0	0	0
6892	8/19/2015	uncatalogues Ketubah for Abner and Leah			Kiron, Arthur	Patron Req	9/1/2015	entire thing	1	patron requests	9/1/2015	MO			8/19/2015	TRH	9/1/2015	CL	9/1/2015	CL			I know it's under glass, Arthur wants it to be shot for a newsletter. If you think it needs to be taken out of the frame to be shot, ask him about it.	"400dpi was max for this object; no problem shooting though the glass with this item; in a folder named ""Ketubah"" CL 9/1/15_x000D_
_x000D_
600 dpi please"	0	0	0	0
6686	7/21/2015	Ms. Coll. 390, Item 1313	6394789	9/15/2015		Indic			5		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6687	7/21/2015	Ms. Coll. 390, Item 1314	6394798	9/15/2015		Indic			15		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6688	7/21/2015	Ms. Coll. 390, Item 1317	6394807	9/15/2015		Indic			6		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6689	7/21/2015	Ms. Coll. 390, Item 1318	6397889	9/15/2015		Indic			14		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6690	7/21/2015	Ms. Coll. 390, Item 1320	6394833	9/15/2015		Indic			7		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6691	7/21/2015	Ms. Coll. 390, Item 1321	6397898	9/15/2015		Indic			4		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6692	7/21/2015	Ms. Coll. 390, Item 1322	6394841	9/15/2015		Indic			5		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6693	7/21/2015	Ms. Coll. 390, Item 1323	6395021			Indic			5																0		0	0
6694	7/21/2015	Ms. Coll. 390, Item 1324	6395024	9/15/2015		Indic			19		9/15/2015	MO	10/27/2015	MO			9/21/2015	Craig	10/9/2015	EM				CT(9/21/15): please process out at 550 ppi and @ 100 %.	0		0	1
6695	7/21/2015	Ms. Coll. 390, Item 1325	6395033	9/15/2015		Indic			6		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6696	7/21/2015	Ms. Coll. 390, Item 1326	6395057	9/15/2015		Indic			13		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6697	7/21/2015	Ms. Coll. 390, Item 1327	6395279			Indic			4																0		0	0
6698	7/21/2015	Ms. Coll. 390, Item 1328	6395284	9/15/2015		Indic			20		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6699	7/21/2015	Ms. Coll. 390, Item 1329	6395288	9/15/2015		Indic			13		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6700	7/21/2015	Ms. Coll. 390, Item 1330	6397902	9/15/2015		Indic			13		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6701	7/21/2015	Ms. Coll. 390, Item 1331	6395290	9/15/2015		Indic			10		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6702	7/21/2015	Ms. Coll. 390, Item 1332	6397921	9/15/2015		Indic			18		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6703	7/21/2015	Ms. Coll. 390, Item 1334	6397957	10/27/2015		Indic			10		10/27/2015	MO	1/19/2016	MJC			11/3/2015	Craig	11/5/2015	EM				CT(11/3/15): please process out at 600ppi and @ 100 %.	0		0	0
6704	7/21/2015	Ms. Coll. 390, Item 1335	6397963	11/3/2015		Indic			4		11/3/2015	MO	1/19/2016	MJC			11/4/2015	Craig	11/5/2015	em				CT(11/4/15): please process out at 600ppi and @ 100 %.	0		0	0
6705	7/21/2015	Ms. Coll. 390, Item 1336	6397971	11/3/2015		Indic			4		11/3/2015	MO	1/19/2016	MJC			11/4/2015	Craig	11/5/2015	em				CT(11/4/15): please process out at 600ppi and @ 100 %.	0		0	0
6706	7/21/2015	Ms. Coll. 390, Item 1337	6397977	9/15/2015		Indic			5		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6707	7/21/2015	Ms. Coll. 390, Item 1338	6397988	9/15/2015		Indic			6		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
6708	7/21/2015	Ms. Coll. 390, Item 1339	6397992	10/27/2015		Indic			6		10/27/2015	MO	1/19/2016	MJC			11/3/2015	Craig	11/5/2015	EM				CT(11/3/15): please process out at 600ppi and @ 100 %.	0		0	0
6709	7/21/2015	Ms. Coll. 390, Item 1340	6398291	9/15/2015		Indic			5		9/15/2015	MO	10/27/2015	MO			9/22/2015	Craig	10/9/2015	EM				CT(9/22/15): please process out at 550 ppi and @ 100 %.	0		0	1
1		ARC THS BS1515.5 W674 1986	21924			GenColl Hathi		Don't need boards, spine, or blank versos; just shoot all pages with text.	400	sceti-completed:\GenCollHathi	10/25/2016	MO					2/6/2013		12/31/1899				"File name convention:_x000D_
arc_ths_bs1515_5_w674_1986_body001_x000D_
_x000D_
Tiffs and Jpegs needed. 300 ppi."	"400 ppi. No spine shot needed._x000D_
_x000D_
File name convention:_x000D_
p87_s735_v10n3_body0001.tif"	0		0	1
2		1458	4473495			NEH II																		16v	1		0	0
3		1441	4466327			NEH II																		17v	1		0	0
4		1166	4302422			NEH II																		17v	1		0	0
5		1456				NEH II																		18v	1		0	0
6		1031	3897153			NEH II			109						6/25/2013	Marissa Hendriks	6/27/2013	Craig Taylor	10/7/2013	Evan Peugh	11/4/2013	Jessie		1v	0		0	0
7		1115	4256394			NEH II			361						6/26/2013		6/27/2013	Craig Taylor	10/7/2013	Evan Peugh	11/4/2013	Jessie		1v	0		0	0
8		1637	5966735			NEH II			265						6/25/2013		7/5/2013		8/23/2013	Karl Holub	8/13/2013	Jessie		1v	0		0	0
9		435	2486605			NEH II			239						6/25/2013		7/8/2013		8/5/2013		8/13/2013	Jessie		1v	0		0	0
